Scenario,Symbol,Company_Name,Sector,Weight,Position_Value,Factor_Stress_Return,Stress_PnL,Stress_Value,Contribution,Momentum_PnL,LowVol_PnL,Size_PnL,Liquidity_PnL,Trend_PnL,Loss_Rank
SMALL_CAP_SELLOFF,NESTLEIND,Nestlé India Limited,Consumer Defensive,0.022438738535261845,224387.38535261844,0.24150016952526754,54189.59160198889,278576.97695460735,0.005418959160198889,0.0,0.0,54189.59160198889,0.0,0.0,44.0
SMALL_CAP_SELLOFF,CGPOWER,CG Power and Industrial Solutions Limited,Industrials,0.022426706882935046,224267.06882935046,0.10764933665372874,24142.201192755703,248409.27002210618,0.0024142201192755702,0.0,0.0,24142.201192755703,0.0,0.0,34.0
SMALL_CAP_SELLOFF,TITAN,Titan Company Limited,Consumer Cyclical,0.022405024782387546,224050.24782387546,0.30066777745527,67364.69005150707,291414.93787538254,0.006736469005150707,0.0,0.0,67364.69005150707,0.0,0.0,47.0
SMALL_CAP_SELLOFF,TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,0.022279538995463546,222795.38995463547,0.12457055838453135,27753.746132148346,250549.1360867838,0.0027753746132148345,0.0,0.0,27753.746132148346,0.0,0.0,37.0
SMALL_CAP_SELLOFF,ATHERENERG,Ather Energy Limited,Consumer Cyclical,0.022158026312308544,221580.26312308543,-0.151949672992869,-33669.0485232267,187911.21459985874,-0.0033669048523226703,0.0,0.0,-33669.0485232267,0.0,0.0,11.0
SMALL_CAP_SELLOFF,TATASTEEL,Tata Steel Limited,Basic Materials,0.021762104560095846,217621.04560095846,0.21957940354361938,47785.09939159725,265406.1449925557,0.004778509939159725,0.0,0.0,47785.09939159725,0.0,0.0,43.0
SMALL_CAP_SELLOFF,BSE,BSE Limited,Financial Services,0.02168507995311434,216850.7995311434,0.1330650435125412,28855.261075340943,245706.06060648433,0.0028855261075340943,0.0,0.0,28855.261075340943,0.0,0.0,40.0
SMALL_CAP_SELLOFF,LAURUSLABS,Laurus Labs Limited,Healthcare,0.021430547404452743,214305.47404452742,-0.02229261096455558,-4777.428560449313,209528.04548407812,-0.00047774285604493136,0.0,0.0,-4777.428560449313,0.0,0.0,22.0
SMALL_CAP_SELLOFF,JSWSTEEL,JSW Steel Limited,Basic Materials,0.021342324873958343,213423.24873958342,0.2711195796446614,57863.221484673864,271286.47022425727,0.005786322148467387,0.0,0.0,57863.221484673864,0.0,0.0,46.0
SMALL_CAP_SELLOFF,NYKAA,FSN E-Commerce Ventures Limited,Consumer Cyclical,0.021201270135853042,212012.7013585304,-0.018156002134483942,-3849.303058403185,208163.3983001272,-0.0003849303058403185,0.0,0.0,-3849.303058403185,0.0,0.0,24.0
SMALL_CAP_SELLOFF,HINDALCO,Hindalco Industries Limited,Basic Materials,0.021085019525896143,210850.19525896144,0.20529368821896257,43286.21424640061,254136.40950536204,0.004328621424640061,0.0,0.0,43286.21424640061,0.0,0.0,42.0
SMALL_CAP_SELLOFF,APARINDS,APAR Industries Limited,Industrials,0.021034334860252742,210343.34860252743,-0.06543888237262693,-13764.633647065255,196578.71495546217,-0.0013764633647065255,0.0,0.0,-13764.633647065255,0.0,0.0,18.0
SMALL_CAP_SELLOFF,PHOENIXLTD,The Phoenix Mills Limited,Real Estate,0.02098866569632144,209886.65696321442,-0.06176635892988367,-12963.93458858327,196922.72237463115,-0.001296393458858327,0.0,0.0,-12963.93458858327,0.0,0.0,19.0
SMALL_CAP_SELLOFF,FEDERALBNK,The Federal Bank Limited,Financial Services,0.02065365663362294,206536.5663362294,-0.016246792877704874,-3355.556814937072,203181.00952129235,-0.0003355556814937072,0.0,0.0,-3355.556814937072,0.0,0.0,25.0
SMALL_CAP_SELLOFF,KEI,KEI Industries Limited,Industrials,0.020430694071626742,204306.94071626742,-0.10376264842781978,-21199.429260905476,183107.51145536194,-0.0021199429260905477,0.0,0.0,-21199.429260905476,0.0,0.0,16.0
SMALL_CAP_SELLOFF,GRASIM,Grasim Industries Limited,Basic Materials,0.01996675105820084,199667.5105820084,0.18721673673685144,37381.09976353437,237048.61034554278,0.0037381099763534368,0.0,0.0,37381.09976353437,0.0,0.0,41.0
SMALL_CAP_SELLOFF,SAIL,Steel Authority of India Limited,Basic Materials,0.019960425500407337,199604.25500407338,-0.02270875249460993,-4532.763623758508,195071.49138031487,-0.00045327636237585086,0.0,0.0,-4532.763623758508,0.0,0.0,23.0
SMALL_CAP_SELLOFF,NATIONALUM,National Aluminium Company Limited,Basic Materials,0.01984674381967204,198467.43819672038,-0.040156775863186195,-7969.812431806459,190497.62576491392,-0.000796981243180646,0.0,0.0,-7969.812431806459,0.0,0.0,20.0
SMALL_CAP_SELLOFF,WAAREEENER,WAAREE ENERGIES LIMITED,Technology,0.019798209346551937,197982.09346551937,0.007157730795447802,1417.1025273453731,199399.19599286476,0.00014171025273453732,0.0,0.0,1417.1025273453731,0.0,0.0,26.0
SMALL_CAP_SELLOFF,MARICO,Marico Limited,Consumer Defensive,0.01885890922349914,188589.0922349914,0.047344801376520536,8928.713113643978,197517.8053486354,0.0008928713113643979,0.0,0.0,8928.713113643978,0.0,0.0,28.0
SMALL_CAP_SELLOFF,CUPID,Cupid Limited,Consumer Defensive,0.018621254952984737,186212.54952984737,-0.2801874850851637,-52174.425944064424,134038.12358578295,-0.0052174425944064426,0.0,0.0,-52174.425944064424,0.0,0.0,1.0
SMALL_CAP_SELLOFF,HINDCOPPER,Hindustan Copper Limited,Basic Materials,0.018422310696824238,184223.10696824238,-0.11038223746111993,-20334.95873919383,163888.14822904856,-0.002033495873919383,0.0,0.0,-20334.95873919383,0.0,0.0,17.0
SMALL_CAP_SELLOFF,ADANIENSOL,Adani Energy Solutions Limited,Utilities,0.018243573325210836,182435.73325210836,0.15460418817811852,28205.328434121995,210641.06168623036,0.0028205328434121996,0.0,0.0,28205.328434121995,0.0,0.0,38.0
SMALL_CAP_SELLOFF,SONACOMS,Sona BLW Precision Forgings Limited,Consumer Cyclical,0.018200104568211833,182001.04568211833,-0.17081137875557698,-31087.84954791938,150913.19613419895,-0.003108784954791938,0.0,0.0,-31087.84954791938,0.0,0.0,12.0
SMALL_CAP_SELLOFF,RRKABEL,R R Kabel Limited,Industrials,0.018110483428838434,181104.83428838433,-0.25430853376960916,-46056.504866467054,135048.32942191727,-0.004605650486646706,0.0,0.0,-46056.504866467054,0.0,0.0,6.0
SMALL_CAP_SELLOFF,JINDALSTEL,Jindal Steel Limited,Basic Materials,0.017978858162799635,179788.58162799635,0.06578565270718174,11827.509191696165,191616.0908196925,0.0011827509191696165,0.0,0.0,11827.509191696165,0.0,0.0,29.0
SMALL_CAP_SELLOFF,NAVINFLUOR,Navin Fluorine International Limited,Basic Materials,0.017753466911774235,177534.66911774236,-0.16759626778507228,-29754.14794659135,147780.52117115102,-0.002975414794659135,0.0,0.0,-29754.14794659135,0.0,0.0,14.0
SMALL_CAP_SELLOFF,BELRISE,BELRISE INDUSTRIES LTD,Consumer Cyclical,0.017701018657958135,177010.18657958135,-0.2928807141390109,-51842.86985530735,125167.316724274,-0.005184286985530735,0.0,0.0,-51842.86985530735,0.0,0.0,2.0
SMALL_CAP_SELLOFF,WELCORP,Welspun Corp Limited,Basic Materials,0.017524270155591635,175242.70155591634,-0.17067030910691647,-29908.726043279352,145333.975512637,-0.0029908726043279352,0.0,0.0,-29908.726043279352,0.0,0.0,13.0
SMALL_CAP_SELLOFF,ACUTAAS,Acutaas Chemicals Limited,Basic Materials,0.017401209290296836,174012.09290296835,-0.2437325304504246,-42412.407732214844,131599.6851707535,-0.0042412407732214845,0.0,0.0,-42412.407732214844,0.0,0.0,7.0
SMALL_CAP_SELLOFF,KIRLOSENG,Kirloskar Oil Engines Limited,Industrials,0.016529366356889636,165293.66356889636,-0.23393857445011818,-38668.56402094505,126625.09954795131,-0.003866856402094505,0.0,0.0,-38668.56402094505,0.0,0.0,9.0
SMALL_CAP_SELLOFF,CRAFTSMAN,Craftsman Automation Limited,Consumer Cyclical,0.016270839270321632,162708.39270321632,-0.2842246880683465,-46245.74216217369,116462.65054104263,-0.004624574216217369,0.0,0.0,-46245.74216217369,0.0,0.0,5.0
SMALL_CAP_SELLOFF,GPIL,Godawari Power & Ispat Limited,Basic Materials,0.01607702077707663,160770.20777076628,-0.31447724859791887,-50558.572596266335,110211.63517449994,-0.005055857259626633,0.0,0.0,-50558.572596266335,0.0,0.0,3.0
SMALL_CAP_SELLOFF,SHYAMMETL,Shyam Metalics and Energy Limited,Basic Materials,0.015928090480701332,159280.9048070133,-0.22940295556565424,-36539.510327900476,122741.39447911285,-0.0036539510327900475,0.0,0.0,-36539.510327900476,0.0,0.0,10.0
SMALL_CAP_SELLOFF,SYRMA,Syrma SGS Technology Limited,Technology,0.01550990130186243,155099.0130186243,-0.25412726547472064,-39414.88805625109,115684.12496237321,-0.003941488805625109,0.0,0.0,-39414.88805625109,0.0,0.0,8.0
SMALL_CAP_SELLOFF,MAHABANK,Bank of Maharashtra,Financial Services,0.013794299673215828,137942.99673215827,-0.0502211039342648,-6927.64957588967,131015.3471562686,-0.000692764957588967,0.0,0.0,-6927.64957588967,0.0,0.0,21.0
SMALL_CAP_SELLOFF,AETHER,Aether Industries Limited,Basic Materials,0.013489740959906727,134897.40959906726,-0.34891759950968426,-47068.08033738119,87829.32926168607,-0.004706808033738119,0.0,0.0,-47068.08033738119,0.0,0.0,4.0
SMALL_CAP_SELLOFF,ANANDRATHI,Anand Rathi Wealth Limited,Financial Services,0.012360917220704124,123609.17220704124,-0.2179261026274628,-26937.665148087388,96671.50705895385,-0.002693766514808739,0.0,0.0,-26937.665148087388,0.0,0.0,15.0
LIQUIDITY_SHOCK,POLYCAB,Polycab India Limited,Industrials,0.02402013775341455,240201.3775341455,-0.0013168033526867514,-316.2979792569389,239885.07955488854,-3.1629797925693894e-05,0.0,0.0,0.0,-316.2979792569389,0.0,26.0
LIQUIDITY_SHOCK,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Industrials,0.02397635874706965,239763.58747069648,-0.1190675772508495,-28548.069473107964,211215.51799758853,-0.0028548069473107963,0.0,0.0,0.0,-28548.069473107964,0.0,17.0
LIQUIDITY_SHOCK,POWERINDIA,Hitachi Energy India Limited,Industrials,0.02369572345568145,236957.23455681448,-0.35460343824870477,-84025.85009175121,152931.38446506328,-0.008402585009175121,0.0,0.0,0.0,-84025.85009175121,0.0,4.0
LIQUIDITY_SHOCK,SBIN,State Bank of India,Financial Services,0.023272599684859244,232725.99684859245,-0.49057377843346955,-114169.27161370973,118556.72523488272,-0.011416927161370972,0.0,0.0,0.0,-114169.27161370973,0.0,1.0
LIQUIDITY_SHOCK,ADANIPOWER,Adani Power Limited,Utilities,0.023252624001241545,232526.24001241545,-0.4157544567946116,-96673.82060685527,135852.41940556018,-0.009667382060685526,0.0,0.0,0.0,-96673.82060685527,0.0,3.0
LIQUIDITY_SHOCK,BAJAJ-AUTO,Bajaj Auto Limited,Consumer Cyclical,0.023228423696124444,232284.23696124443,-0.12060296992278477,-28014.168843773972,204270.06811747045,-0.0028014168843773974,0.0,0.0,0.0,-28014.168843773972,0.0,18.0
LIQUIDITY_SHOCK,BHARATFORG,Bharat Forge Limited,Consumer Cyclical,0.023092627084715846,230926.27084715848,0.08609747317727022,19882.168410190265,250808.43925734874,0.0019882168410190267,0.0,0.0,0.0,19882.168410190265,0.0,33.0
LIQUIDITY_SHOCK,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,0.022992122933152843,229921.22933152845,-0.16286795058326559,-37446.79941681105,192474.4299147174,-0.0037446799416811054,0.0,0.0,0.0,-37446.79941681105,0.0,14.0
LIQUIDITY_SHOCK,BHEL,Bharat Heavy Electricals Limited,Industrials,0.022901695015588145,229016.95015588144,-0.1872016821352876,-42872.35830667432,186144.59184920712,-0.004287235830667432,0.0,0.0,0.0,-42872.35830667432,0.0,11.0
LIQUIDITY_SHOCK,MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,0.022657684790621545,226576.84790621544,-0.15657305463470975,-35475.82918618019,191101.01872003524,-0.003547582918618019,0.0,0.0,0.0,-35475.82918618019,0.0,15.0
LIQUIDITY_SHOCK,GVT&D,GE Vernova T&D India Ltd,Industrials,0.022655167454010246,226551.67454010245,-0.2258151071300261,-51158.79065676004,175392.8838833424,-0.005115879065676004,0.0,0.0,0.0,-51158.79065676004,0.0,9.0
LIQUIDITY_SHOCK,INDUSTOWER,Indus Towers Limited,Communication Services,0.022585337020469245,225853.37020469244,-0.05314245048065865,-12002.401541992735,213850.9686626997,-0.0012002401541992736,0.0,0.0,0.0,-12002.401541992735,0.0,22.0
LIQUIDITY_SHOCK,NESTLEIND,Nestlé India Limited,Consumer Defensive,0.022438738535261845,224387.38535261844,-0.06085000917994052,-13653.974458569683,210733.41089404875,-0.0013653974458569683,0.0,0.0,0.0,-13653.974458569683,0.0,21.0
LIQUIDITY_SHOCK,CGPOWER,CG Power and Industrial Solutions Limited,Industrials,0.022426706882935046,224267.06882935046,-0.13149795149276183,-29490.660138345807,194776.40869100465,-0.002949066013834581,0.0,0.0,0.0,-29490.660138345807,0.0,16.0
LIQUIDITY_SHOCK,TITAN,Titan Company Limited,Consumer Cyclical,0.022405024782387546,224050.24782387546,-0.12390772253777131,-27761.555941879662,196288.6918819958,-0.0027761555941879664,0.0,0.0,0.0,-27761.555941879662,0.0,19.0
LIQUIDITY_SHOCK,TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,0.022279538995463546,222795.38995463547,-0.006478250118844232,-1443.324261451564,221352.0656931839,-0.0001443324261451564,0.0,0.0,0.0,-1443.324261451564,0.0,25.0
LIQUIDITY_SHOCK,ATHERENERG,Ather Energy Limited,Consumer Cyclical,0.022158026312308544,221580.26312308543,-0.18022689653945914,-39934.72315707045,181645.53996601497,-0.003993472315707045,0.0,0.0,0.0,-39934.72315707045,0.0,13.0
LIQUIDITY_SHOCK,TATASTEEL,Tata Steel Limited,Basic Materials,0.021762104560095846,217621.04560095846,-0.33024511721959365,-71868.28771393906,145752.7578870194,-0.007186828771393906,0.0,0.0,0.0,-71868.28771393906,0.0,5.0
LIQUIDITY_SHOCK,BSE,BSE Limited,Financial Services,0.02168507995311434,216850.7995311434,-0.5097071901546809,-110530.41171181509,106320.3878193283,-0.01105304117118151,0.0,0.0,0.0,-110530.41171181509,0.0,2.0
LIQUIDITY_SHOCK,LAURUSLABS,Laurus Labs Limited,Healthcare,0.021430547404452743,214305.47404452742,0.00022983230420966938,49.25432090439923,214354.72836543183,4.925432090439923e-06,0.0,0.0,0.0,49.25432090439923,0.0,27.0
LIQUIDITY_SHOCK,JSWSTEEL,JSW Steel Limited,Basic Materials,0.021342324873958343,213423.24873958342,0.03598011979359178,7678.994056387747,221102.24279597116,0.0007678994056387747,0.0,0.0,0.0,7678.994056387747,0.0,29.0
LIQUIDITY_SHOCK,NYKAA,FSN E-Commerce Ventures Limited,Consumer Cyclical,0.021201270135853042,212012.7013585304,0.06416896972984928,13604.636615819114,225617.33797434953,0.0013604636615819113,0.0,0.0,0.0,13604.636615819114,0.0,30.0
LIQUIDITY_SHOCK,HINDALCO,Hindalco Industries Limited,Basic Materials,0.021085019525896143,210850.19525896144,-0.31987436977766537,-67445.57332595797,143404.62193300348,-0.006744557332595797,0.0,0.0,0.0,-67445.57332595797,0.0,6.0
LIQUIDITY_SHOCK,APARINDS,APAR Industries Limited,Industrials,0.021034334860252742,210343.34860252743,0.06915094829816293,14545.442024075835,224888.79062660327,0.0014545442024075836,0.0,0.0,0.0,14545.442024075835,0.0,31.0
LIQUIDITY_SHOCK,PHOENIXLTD,The Phoenix Mills Limited,Real Estate,0.02098866569632144,209886.65696321442,0.34548106385492844,72511.86553660575,282398.52249982016,0.007251186553660575,0.0,0.0,0.0,72511.86553660575,0.0,48.0
LIQUIDITY_SHOCK,FEDERALBNK,The Federal Bank Limited,Financial Services,0.02065365663362294,206536.5663362294,-0.28524724955084496,-58913.98747908507,147622.57885714434,-0.005891398747908508,0.0,0.0,0.0,-58913.98747908507,0.0,7.0
LIQUIDITY_SHOCK,KEI,KEI Industries Limited,Industrials,0.020430694071626742,204306.94071626742,0.17880380033124837,36530.85743411968,240837.7981503871,0.003653085743411968,0.0,0.0,0.0,36530.85743411968,0.0,40.0
LIQUIDITY_SHOCK,GRASIM,Grasim Industries Limited,Basic Materials,0.01996675105820084,199667.5105820084,-0.05627284242264463,-11235.858359903088,188431.6522221053,-0.0011235858359903087,0.0,0.0,0.0,-11235.858359903088,0.0,23.0
LIQUIDITY_SHOCK,SAIL,Steel Authority of India Limited,Basic Materials,0.019960425500407337,199604.25500407338,-0.2005598260811161,-40032.594668667705,159571.66033540567,-0.00400325946686677,0.0,0.0,0.0,-40032.594668667705,0.0,12.0
LIQUIDITY_SHOCK,NATIONALUM,National Aluminium Company Limited,Basic Materials,0.01984674381967204,198467.43819672038,-0.271060637817543,-53796.710383616824,144670.72781310356,-0.005379671038361683,0.0,0.0,0.0,-53796.710383616824,0.0,8.0
LIQUIDITY_SHOCK,WAAREEENER,WAAREE ENERGIES LIMITED,Technology,0.019798209346551937,197982.09346551937,-0.08858827658348054,-17538.892454499924,180443.20101101944,-0.0017538892454499924,0.0,0.0,0.0,-17538.892454499924,0.0,20.0
LIQUIDITY_SHOCK,MARICO,Marico Limited,Consumer Defensive,0.01885890922349914,188589.0922349914,0.16865797024804174,31807.05350727438,220396.1457422658,0.0031807053507274382,0.0,0.0,0.0,31807.05350727438,0.0,37.0
LIQUIDITY_SHOCK,CUPID,Cupid Limited,Consumer Defensive,0.018621254952984737,186212.54952984737,0.0250012971384634,4655.555281706547,190868.1048115539,0.0004655555281706547,0.0,0.0,0.0,4655.555281706547,0.0,28.0
LIQUIDITY_SHOCK,HINDCOPPER,Hindustan Copper Limited,Basic Materials,0.018422310696824238,184223.10696824238,-0.008973758944660619,-1653.173753969435,182569.93321427295,-0.0001653173753969435,0.0,0.0,0.0,-1653.173753969435,0.0,24.0
LIQUIDITY_SHOCK,ADANIENSOL,Adani Energy Solutions Limited,Utilities,0.018243573325210836,182435.73325210836,-0.24819915050852626,-45280.394015573394,137155.33923653496,-0.00452803940155734,0.0,0.0,0.0,-45280.394015573394,0.0,10.0
LIQUIDITY_SHOCK,SONACOMS,Sona BLW Precision Forgings Limited,Consumer Cyclical,0.018200104568211833,182001.04568211833,0.32932734241696754,59937.92069160114,241938.96637371948,0.005993792069160114,0.0,0.0,0.0,59937.92069160114,0.0,46.0
LIQUIDITY_SHOCK,RRKABEL,R R Kabel Limited,Industrials,0.018110483428838434,181104.83428838433,0.18698929235434333,33864.6648055356,214969.49909391993,0.00338646648055356,0.0,0.0,0.0,33864.6648055356,0.0,38.0
LIQUIDITY_SHOCK,JINDALSTEL,Jindal Steel Limited,Basic Materials,0.017978858162799635,179788.58162799635,0.25425556279993106,45712.24700682756,225500.8286348239,0.004571224700682756,0.0,0.0,0.0,45712.24700682756,0.0,44.0
LIQUIDITY_SHOCK,NAVINFLUOR,Navin Fluorine International Limited,Basic Materials,0.017753466911774235,177534.66911774236,0.2532747409068736,44965.04732278373,222499.7164405261,0.004496504732278373,0.0,0.0,0.0,44965.04732278373,0.0,43.0
LIQUIDITY_SHOCK,BELRISE,BELRISE INDUSTRIES LTD,Consumer Cyclical,0.017701018657958135,177010.18657958135,0.2191957741233831,38799.88487503581,215810.07145461717,0.003879988487503581,0.0,0.0,0.0,38799.88487503581,0.0,42.0
LIQUIDITY_SHOCK,WELCORP,Welspun Corp Limited,Basic Materials,0.017524270155591635,175242.70155591634,0.21662312989568086,37961.622502417296,213204.32405833364,0.0037961622502417297,0.0,0.0,0.0,37961.622502417296,0.0,41.0
LIQUIDITY_SHOCK,ACUTAAS,Acutaas Chemicals Limited,Basic Materials,0.017401209290296836,174012.09290296835,0.17224426454917996,29972.58496473536,203984.67786770372,0.002997258496473536,0.0,0.0,0.0,29972.58496473536,0.0,36.0
LIQUIDITY_SHOCK,KIRLOSENG,Kirloskar Oil Engines Limited,Industrials,0.016529366356889636,165293.66356889636,0.38659959906778846,63902.464064181244,229196.12763307762,0.0063902464064181244,0.0,0.0,0.0,63902.464064181244,0.0,47.0
LIQUIDITY_SHOCK,CRAFTSMAN,Craftsman Automation Limited,Consumer Cyclical,0.016270839270321632,162708.39270321632,0.48049581464826596,78180.7017020419,240889.09440525822,0.007818070170204191,0.0,0.0,0.0,78180.7017020419,0.0,50.0
LIQUIDITY_SHOCK,GPIL,Godawari Power & Ispat Limited,Basic Materials,0.01607702077707663,160770.20777076628,0.15297725941461218,24594.185780289612,185364.3935510559,0.002459418578028961,0.0,0.0,0.0,24594.185780289612,0.0,34.0
LIQUIDITY_SHOCK,SHYAMMETL,Shyam Metalics and Energy Limited,Basic Materials,0.015928090480701332,159280.9048070133,0.37397751812473773,59567.47746438945,218848.38227140275,0.005956747746438945,0.0,0.0,0.0,59567.47746438945,0.0,45.0
LIQUIDITY_SHOCK,SYRMA,Syrma SGS Technology Limited,Technology,0.01550990130186243,155099.0130186243,0.17936286514687344,27819.00335647268,182918.01637509698,0.002781900335647268,0.0,0.0,0.0,27819.00335647268,0.0,35.0
LIQUIDITY_SHOCK,MAHABANK,Bank of Maharashtra,Financial Services,0.013794299673215828,137942.99673215827,0.24620339783450262,33962.034502931056,171905.03123508932,0.0033962034502931057,0.0,0.0,0.0,33962.034502931056,0.0,39.0
LIQUIDITY_SHOCK,AETHER,Aether Industries Limited,Basic Materials,0.013489740959906727,134897.40959906726,0.5439847452363707,73382.13299379496,208279.5425928622,0.007338213299379497,0.0,0.0,0.0,73382.13299379496,0.0,49.0
LIQUIDITY_SHOCK,ANANDRATHI,Anand Rathi Wealth Limited,Financial Services,0.012360917220704124,123609.17220704124,0.14012573650132912,17320.826293831276,140929.99850087252,0.0017320826293831277,0.0,0.0,0.0,17320.826293831276,0.0,32.0
TREND_REVERSAL,POLYCAB,Polycab India Limited,Industrials,0.02402013775341455,240201.3775341455,-0.03002562995603867,-7212.197676770993,232989.1798573745,-0.0007212197676770993,0.0,0.0,0.0,0.0,-7212.197676770993,18.0
TREND_REVERSAL,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Industrials,0.02397635874706965,239763.58747069648,-0.00788882952353558,-1891.4540675076357,237872.13340318884,-0.00018914540675076357,0.0,0.0,0.0,0.0,-1891.4540675076357,23.0
TREND_REVERSAL,POWERINDIA,Hitachi Energy India Limited,Industrials,0.02369572345568145,236957.23455681448,-0.08075676078547954,-19135.898707493434,217821.33584932104,-0.0019135898707493433,0.0,0.0,0.0,0.0,-19135.898707493434,12.0
TREND_REVERSAL,SBIN,State Bank of India,Financial Services,0.023272599684859244,232725.99684859245,0.17910093853093756,41681.44445613092,274407.4413047234,0.004168144445613092,0.0,0.0,0.0,0.0,41681.44445613092,48.0
TREND_REVERSAL,ADANIPOWER,Adani Power Limited,Utilities,0.023252624001241545,232526.24001241545,-0.01594727430946589,-3708.1597336266927,228818.08027878875,-0.00037081597336266925,0.0,0.0,0.0,0.0,-3708.1597336266927,20.0
TREND_REVERSAL,BAJAJ-AUTO,Bajaj Auto Limited,Consumer Cyclical,0.023228423696124444,232284.23696124443,0.09970913227372043,23160.85970826894,255445.09666951338,0.002316085970826894,0.0,0.0,0.0,0.0,23160.85970826894,38.0
TREND_REVERSAL,BHARATFORG,Bharat Forge Limited,Consumer Cyclical,0.023092627084715846,230926.27084715848,-0.009026284676823208,-2084.4062600236325,228841.86458713486,-0.00020844062600236326,0.0,0.0,0.0,0.0,-2084.4062600236325,22.0
TREND_REVERSAL,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,0.022992122933152843,229921.22933152845,0.02335990968919624,5370.939152813482,235292.16848434194,0.0005370939152813482,0.0,0.0,0.0,0.0,5370.939152813482,29.0
TREND_REVERSAL,BHEL,Bharat Heavy Electricals Limited,Industrials,0.022901695015588145,229016.95015588144,-0.00770126516171176,-1763.7202596769682,227253.22989620446,-0.00017637202596769682,0.0,0.0,0.0,0.0,-1763.7202596769682,24.0
TREND_REVERSAL,MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,0.022657684790621545,226576.84790621544,-0.039055368224560294,-8849.042226137437,217727.805680078,-0.0008849042226137437,0.0,0.0,0.0,0.0,-8849.042226137437,15.0
TREND_REVERSAL,GVT&D,GE Vernova T&D India Ltd,Industrials,0.022655167454010246,226551.67454010245,-0.1010548337442511,-22894.141805131738,203657.5327349707,-0.002289414180513174,0.0,0.0,0.0,0.0,-22894.141805131738,9.0
TREND_REVERSAL,INDUSTOWER,Indus Towers Limited,Communication Services,0.022585337020469245,225853.37020469244,0.16398577530114128,37036.74001739217,262890.1102220846,0.003703674001739217,0.0,0.0,0.0,0.0,37036.74001739217,46.0
TREND_REVERSAL,NESTLEIND,Nestlé India Limited,Consumer Defensive,0.022438738535261845,224387.38535261844,0.1165980405592605,26163.12945833102,250550.51481094945,0.002616312945833102,0.0,0.0,0.0,0.0,26163.12945833102,40.0
TREND_REVERSAL,CGPOWER,CG Power and Industrial Solutions Limited,Industrials,0.022426706882935046,224267.06882935046,-0.03462982699817924,-7766.329794949163,216500.7390344013,-0.0007766329794949164,0.0,0.0,0.0,0.0,-7766.329794949163,16.0
TREND_REVERSAL,TITAN,Titan Company Limited,Consumer Cyclical,0.022405024782387546,224050.24782387546,0.16405390592153332,36756.31827819429,260806.56610206974,0.003675631827819429,0.0,0.0,0.0,0.0,36756.31827819429,45.0
TREND_REVERSAL,TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,0.022279538995463546,222795.38995463547,0.014080147766813992,3136.992012326213,225932.3819669617,0.0003136992012326213,0.0,0.0,0.0,0.0,3136.992012326213,28.0
TREND_REVERSAL,ATHERENERG,Ather Energy Limited,Consumer Cyclical,0.022158026312308544,221580.26312308543,-0.1546528731277226,-34268.02432038193,187312.2388027035,-0.0034268024320381926,0.0,0.0,0.0,0.0,-34268.02432038193,6.0
TREND_REVERSAL,TATASTEEL,Tata Steel Limited,Basic Materials,0.021762104560095846,217621.04560095846,0.17747384006943973,38622.04264272875,256243.0882436872,0.0038622042642728754,0.0,0.0,0.0,0.0,38622.04264272875,47.0
TREND_REVERSAL,BSE,BSE Limited,Financial Services,0.02168507995311434,216850.7995311434,-0.06216795452937713,-13481.170644911197,203369.62888623218,-0.0013481170644911197,0.0,0.0,0.0,0.0,-13481.170644911197,14.0
TREND_REVERSAL,LAURUSLABS,Laurus Labs Limited,Healthcare,0.021430547404452743,214305.47404452742,-0.08986047928866038,-19257.592611824803,195047.88143270262,-0.0019257592611824804,0.0,0.0,0.0,0.0,-19257.592611824803,11.0
TREND_REVERSAL,JSWSTEEL,JSW Steel Limited,Basic Materials,0.021342324873958343,213423.24873958342,0.06520754278625535,13916.805623768003,227340.05436335143,0.0013916805623768003,0.0,0.0,0.0,0.0,13916.805623768003,34.0
TREND_REVERSAL,NYKAA,FSN E-Commerce Ventures Limited,Consumer Cyclical,0.021201270135853042,212012.7013585304,0.09675539379057521,20513.372408548228,232526.07376707863,0.002051337240854823,0.0,0.0,0.0,0.0,20513.372408548228,37.0
TREND_REVERSAL,HINDALCO,Hindalco Industries Limited,Basic Materials,0.021085019525896143,210850.19525896144,0.11981085333109526,25262.141819004224,236112.33707796567,0.0025262141819004224,0.0,0.0,0.0,0.0,25262.141819004224,39.0
TREND_REVERSAL,APARINDS,APAR Industries Limited,Industrials,0.021034334860252742,210343.34860252743,-0.28599286380810385,-60156.69664982314,150186.6519527043,-0.006015669664982314,0.0,0.0,0.0,0.0,-60156.69664982314,2.0
